tie_id,t,gibbs_e_mix_RT
1,-0.05267958950969213,1.2991127682743538e-7
1,-0.04982181794280456,-0.009037297295960523
1,-0.04696404637591698,-0.014647828518597706
1,-0.04410627480902941,-0.01899443194942463
1,-0.04124850324214183,-0.02253673351246491
1,-0.03839073167525427,-0.025492934315647996
1,-0.03553296010836669,-0.02799148175190633
1,-0.03267518854147912,-0.03011719207727373
1,-0.02981741697459155,-0.03193029907029349
1,-0.026959645407703983,-0.03347579746345204
1,-0.024101873840816405,-0.03478857513887668
1,-0.02124410227392883,-0.03589646998669557
1,-0.018386330707041258,-0.03682220545303491
1,-0.015528559140153692,-0.037584676281649736
1,-0.012670787573266111,-0.03819983627554299
1,-0.009813016006378537,-0.03868133112506122
1,-0.006955244439490964,-0.03904096174556257
1,-0.004097472872603397,-0.039289031341222656
1,-0.0012397013057158304,-0.03943461053466043
1,0.0016180702611717501,-0.03948574340485651
1,0.004475841828059317,-0.03944961003416604
1,0.00733361339494689,-0.03933265646866007
1,0.010191384961834464,-0.03914069987076063
1,0.013049156528722038,-0.03887901451553263
1,0.01590692809560961,-0.03855240280403165
1,0.018764699662497185,-0.038165254421248226
1,0.02162247122938475,-0.03772159601395889
1,0.024480242796272332,-0.03722513321464865
1,0.027338014363159906,-0.03667928643100729
1,0.030195785930047465,-0.03608722151590336
1,0.03305355749693504,-0.035451876201655484
1,0.03591132906382262,-0.034775983005426905
1,0.03876910063071019,-0.03406208917555894
1,0.04162687219759775,-0.033312574141706096
1,0.044484643764485333,-0.032529664847366656
1,0.047342415331372914,-0.03171544927650134
1,0.050200186898260474,-0.030871888432487286
1,0.05305795846514805,-0.030000826984521126
1,0.05591573003203563,-0.029104002761691897
1,0.058773501598923195,-0.028183055246490767
1,0.06163127316581076,-0.027239533196089266
1,0.06448904473269834,-0.026274901500528886
1,0.06734681629958592,-0.025290547370902805
1,0.07020458786647349,-0.02428778593740007
1,0.07306235943336106,-0.023267865325813743
1,0.07592013100024864,-0.02223197127186229
1,0.0787779025671362,-0.02118123132468142
1,0.08163567413402378,-0.02011671868419029
1,0.08449344570091136,-0.019039455711258733
1,0.08735121726779893,-0.017950417144836892
1,0.0902089888346865,-0.016850533055921196
1,0.09306676040157405,-0.015740691564699285
1,0.09592453196846162,-0.014621741344092378
1,0.0987823035353492,-0.01349449393029316
1,0.10164007510223677,-0.012359725858424767
1,0.10449784666912436,-0.011218180639622329
1,0.10735561823601193,-0.010070570593880586
1,0.1102133898028995,-0.008917578551596559
1,0.11307116136978707,-0.007759859435318075
1,0.11592893293667464,-0.006598041732026911
1,0.11878670450356221,-0.005432728865229127
1,0.12164447607044979,-0.0042645004752465574
1,0.12450224763733736,-0.0030939136151683683
1,0.12736001920422493,-0.0019215038693457572
1,0.1302177907711125,-0.0007477864005061567
1,0.13307556233800005,0.0004267430688657256
1,0.13593333390488765,0.0016016073358945929
1,0.13879110547177523,0.002776346852729306
1,0.1416488770386628,0.003950518913940238
1,0.14450664860555038,0.005123696891954476
1,0.14736442017243795,0.00629546951714111
1,0.1502221917393255,0.007465440199298715
1,0.15307996330621307,0.008633226387656753
1,0.15593773487310064,0.009798458966690054
1,0.15879550643998824,0.010960781685333617
1,0.1616532780068758,0.012119850617280476
1,0.1645110495737634,0.013275333650359555
1,0.16736882114065094,0.014426910003010442
1,0.1702265927075385,0.015574269766144766
1,0.17308436427442608,0.016717113468744237
1,0.17594213584131366,0.017855151665698548
1,0.17879990740820123,0.018988104546486192
1,0.1816576789750888,0.020115701563417365
1,0.18451545054197638,0.021237681078248798
1,0.18737322210886398,0.022353790026051774
1,0.19023099367575153,0.02346378359531817
1,0.19308876524263907,0.024567424923339652
1,0.19594653680952667,0.025664484805977498
1,0.19880430837641425,0.02675474142100477
1,0.20166207994330182,0.027837980064206635
1,0.2045198515101894,0.028913992897607488
1,0.20737762307707697,0.029982578709046512
1,0.2102353946439645,0.031043542682560148
1,0.21309316621085211,0.0320966961789481
1,0.21595093777773966,0.03314185652597523
1,0.21880870934462723,0.034178846817714416
1,0.22166648091151483,0.035207495722525024
1,0.22452425247840238,0.03622763729924513
1,0.22738202404528998,0.03723911082114997
1,0.23023979561217753,0.03824176060729055
1,0.23309756717906513,0.03923543586085906
1,0.23595533874595268,0.04021999051417862
1,0.23881311031284022,0.04119528308005465
1,0.24167088187972785,0.0421611765091345
1,0.2445286534466154,0.043117538052978466
1,0.247386425013503,0.04406423913261504
1,0.25024419658039054,0.04500115521226191
1,0.25310196814727814,0.04592816567801258
1,0.2559597397141657,0.04684515372124098
1,0.25881751128105324,0.047752006226494
1,0.26167528284794084,0.04864861366370293
1,0.2645330544148284,0.0495348699844735
1,0.267390825981716,0.05041067252230926
1,0.27024859754860353,0.051275921896562944
1,0.27310636911549113,0.052130521919992
1,0.2759641406823787,0.0529743795097073
1,0.2788219122492662,0.05380740460141443
1,0.2816796838161538,0.0546295100667829
1,0.2845374553830414,0.05544061163383286
1,0.28739522694992903,0.05624062781017245
1,0.2902529985168165,0.05702947980900623
1,0.2931107700837041,0.057807091477795586
1,0.2959685416505917,0.05857338922942742
1,0.29882631321747927,0.05932830197584769
1,0.30168408478436687,0.060071761064000646
1,0.3045418563512544,0.0608037002140188
1,0.307399627918142,0.0615240554595893
1,0.31025739948502956,0.062232765090356704
1,0.31311517105191716,0.06292976959632646
1,0.3159729426188047,0.06361501161419464
1,0.31883071418569225,0.06428843587550769
1,0.32168848575257986,0.06494998915659428
1,0.3245462573194674,0.06559962023020416
1,0.327404028886355,0.06623727981878265
1,0.33026180045324255,0.06686292054935664
1,0.3331195720201301,0.06747649690990754
1,0.3359773435870177,0.06807796520723676
1,0.33883511515390524,0.06866728352625827
1,0.3416928867207929,0.069244411690633
1,0.34455065828768044,0.06980931122475444
1,0.34740842985456805,0.07036194531699122
1,0.3502662014214556,0.07090227878416447
1,0.35312397298834314,0.07143027803723315
1,0.35598174455523074,0.07194591104810516
1,0.3588395161221183,0.0724491473175766
1,0.3616972876890059,0.0729399578443495
1,0.36455505925589343,0.07341831509508837
1,0.36741283082278103,0.0738841929754841
1,0.3702706023896686,0.0743375668023013
1,0.3731283739565561,0.07477841327635687
1,0.3759861455234437,0.07520671045643697
1,0.3788439170903313,0.0756224377340989
1,0.3817016886572189,0.07602557580931914
1,0.3845594602241064,0.0764161066669959
1,0.387417231790994,0.07679401355426045
1,0.39027500335788157,0.07715928095857995
1,0.3931327749247691,0.07751189458662044
1,0.3959905464916567,0.07785184134385677
1,0.39884831805854426,0.07817910931491935
1,0.4017060896254319,0.07849368774462738
1,0.40456386119231946,0.07879556701972183
1,0.40742163275920706,0.07908473865125971
1,0.4102794043260946,0.07936119525767482
1,0.41313717589298216,0.07962493054843255
1,0.41599494745986976,0.07987593930836157
1,0.4188527190267573,0.0801142173825316
1,0.4217104905936449,0.08033976166176657
1,0.42456826216053245,0.08055257006869945
1,0.42742603372742005,0.08075264154440027
1,0.4302838052943076,0.08093997603556545
1,0.43314157686119514,0.08111457448221822
1,0.43599934842808274,0.08127643880596021
1,0.4388571199949703,0.08142557189871799
1,0.4417148915618579,0.08156197761200185
1,0.44457266312874544,0.08168566074666114
1,0.44743043469563304,0.08179662704310774
1,0.4502882062625206,0.08189488317204541
1,0.45314597782940813,0.08198043672562759
1,0.4560037493962958,0.082053296209101
1,0.45886152096318333,0.08211347103288669
1,0.46171929253007093,0.08216097150511013
1,0.4645770640969585,0.08219580882455978
1,0.4674348356638461,0.08221799507408481
1,0.47029260723073363,0.08222754321441528
1,0.4731503787976212,0.08222446707837845
1,0.4760081503645088,0.08220878136555539
1,0.4788659219313964,0.0821805016373329
1,0.48172369349828387,0.0821396443123518
1,0.48458146506517147,0.0820862266623626
1,0.48743923663205907,0.08202026680845682
1,0.49029700819894656,0.08194178371771588
1,0.49315477976583416,0.08185079720021618
1,0.49601255133272176,0.08174732790644697
1,0.49887032289960936,0.08163139732506526
1,0.5017280944664969,0.08150302778108388
1,0.5045858660333845,0.08136224243438836
1,0.5074436376002721,0.0812090652786442
1,0.5103014091671596,0.08104352114058545
1,0.5131591807340472,0.08086563567964128
1,0.5160169523009348,0.08067543538799128
1,0.5188747238678224,0.08047294759090708
1,0.52173249543471,0.08025820044753755
1,0.5245902670015975,0.08003122295201495
1,0.5274480385684851,0.07979204493495241
1,0.5303058101353726,0.0795406970652877
1,0.5331635817022603,0.07927721085251833
1,0.5360213532691478,0.0790016186492974
1,0.5388791248360354,0.07871395365438495
1,0.5417368964029229,0.07841424991600415
1,0.5445946679698106,0.07810254233553267
1,0.5474524395366981,0.07777886667160777
1,0.5503102111035857,0.07744325954458238
1,0.5531679826704732,0.077095758441375
1,0.5560257542373608,0.0767364017206954
1,0.5588835258042484,0.07636522861866911
1,0.561741297371136,0.07598227925485053
1,0.5645990689380235,0.0755875946386235
1,0.5674568405049111,0.07518121667599813
1,0.5703146120717986,0.07476318817683364
1,0.5731723836386863,0.07433355286244032
1,0.5760301552055738,0.07389235537362598
1,0.5788879267724614,0.07343964127913423
1,0.5817456983393489,0.07297545708452592
1,0.5846034699062366,0.07249985024149216
1,0.5874612414731241,0.07201286915759342
1,0.5903190130400118,0.07151456320645863
1,0.5931767846068992,0.07100498273842955
1,0.5960345561737869,0.07048417909167433
1,0.5988923277406745,0.06995220460376123
1,0.6017500993075621,0.06940911262371086
1,0.6046078708744496,0.0688549575245561
1,0.6074656424413372,0.06828979471636558
1,0.6103234140082247,0.06771368065981248
1,0.6131811855751124,0.0671266728802219
1,0.6160389571419999,0.06652882998219324
1,0.6188967287088875,0.06592021166471189
1,0.621754500275775,0.06530087873687072
1,0.6246122718426627,0.06467089313410562
1,0.6274700434095501,0.0640303179350488
1,0.6303278149764378,0.06337921737894998
1,0.6331855865433252,0.06271765688373601
1,0.6360433581102128,0.06204570306464897
1,0.6389011296771004,0.06136342375358169
1,0.641758901243988,0.06067088801901375
1,0.6446166728108755,0.05996816618666254
1,0.6474744443777631,0.059255329860803854
1,0.6503322159446506,0.058532451946313784
1,0.6531899875115383,0.05779960667143912
1,0.6560477590784258,0.057056869611313996
1,0.6589055306453134,0.05630431771226664
1,0.6617633022122009,0.05554202931690444
1,0.6646210737790885,0.05477008419002247
