tie_id,t,gibbs_e_mix_RT
1,-0.06093894542090656,1.2351749221720314e-7
1,-0.058040858390193795,-0.009279833817365777
1,-0.05514277135948103,-0.015131619904109318
1,-0.052244684328768255,-0.01971820822048919
1,-0.04934659729805549,-0.023499229906486962
1,-0.04644851026734273,-0.026692891217440885
1,-0.043550423236629957,-0.02942764462568031
1,-0.04065233620591718,-0.03178831139906544
1,-0.037754249175204424,-0.033835130260903554
1,-0.034856162144491665,-0.035613100821836066
1,-0.03195807511377889,-0.03715711577600697
1,-0.029059988083066122,-0.038495017759889526
1,-0.02616190105235336,-0.039649534900738796
1,-0.0232638140216406,-0.04063956655865961
1,-0.020365726990927827,-0.041481071088697134
1,-0.017467639960215053,-0.042187698669343
1,-0.014569552929502294,-0.04277125464065483
1,-0.011671465898789528,-0.04324204656849147
1,-0.008773378868076755,-0.04360914937455886
1,-0.005875291837363988,-0.04388061137474439
1,-0.002977204806651222,-0.04406361682655834
1,-7.911777593845593e-5,-0.04416461588986963
1,0.0028189692547743103,-0.04418942977995583
1,0.0057170562854870766,-0.044143336764185075
1,0.008615143316199843,-0.04403114317577441
1,0.011513230346912602,-0.043857242572101475
1,0.014411317377625375,-0.043625665412971006
1,0.01730940440833815,-0.04334012108488954
1,0.020207491439050908,-0.04300403369095844
1,0.023105578469763674,-0.04262057272121004
1,0.02600366550047644,-0.042192679487253484
1,0.028901752531189213,-0.041723090028021326
1,0.03179983956190198,-0.041214355056478066
1,0.03469792659261474,-0.04066885741009366
1,0.03759601362332751,-0.04008882738373278
1,0.040494100654040285,-0.0394763562566203
1,0.043392187684753045,-0.038833408271631065
1,0.04629027471546581,-0.038161831282031884
1,0.049188361746178584,-0.037463366245900895
1,0.05208644877689135,-0.036739655719943635
1,0.05498453580760412,-0.03599225148111456
1,0.05788262283831688,-0.03522262138511515
1,0.06078070986902965,-0.03443215555491301
1,0.06367879689974243,-0.03362217197906613
1,0.06657688393045519,-0.032793921588579224
1,0.06947497096116795,-0.03194859287149832
1,0.07237305799188071,-0.031087316076729522
1,0.0752711450225935,-0.030211167051676698
1,0.07816923205330624,-0.02932117075273223
1,0.08106731908401901,-0.028418304462672225
1,0.08396540611473177,-0.02750350074492162
1,0.08686349314544456,-0.026577650160979554
1,0.08976158017615732,-0.025641603774252005
1,0.09265966720687008,-0.024696175460837376
1,0.09555775423758284,-0.023742144045495538
1,0.09845584126829562,-0.02278025527896344
1,0.10135392829900838,-0.021811223671093158
1,0.10425201532972116,-0.02083573419264343
1,0.10715010236043392,-0.019854443857293617
1,0.11004818939114669,-0.01886798319417024
1,0.11294627642185945,-0.0178769576202144
1,0.11584436345257224,-0.016881948720688315
1,0.11874245048328498,-0.0158835154454032
1,0.12164053751399777,-0.014882195227429887
1,0.12453862454471051,-0.013878505030477287
1,0.1274367115754233,-0.012872942330483023
1,0.13033479860613606,-0.011865986036504409
1,0.13323288563684882,-0.010858097355507053
1,0.13613097266756158,-0.00984972060522463
1,0.13902905969827437,-0.008841283978912212
1,0.14192714672898712,-0.007833200265509082
1,0.1448252337596999,-0.006825867528356671
1,0.14772332079041267,-0.00581966974540955
1,0.15062140782112543,-0.004814977413631665
1,0.1535194948518382,-0.0038121481200045168
1,0.15641758188255098,-0.002811527081402204
1,0.1593156689132637,-0.0018134476554551944
1,0.1622137559439765,-0.0008182318242444316
1,0.16511184297468925,0.0001738093473446576
1,0.16800993000540204,0.001162375277040432
1,0.1709080170361148,0.0021471754528213788
1,0.17380610406682756,0.003127929041416602
1,0.17670419109754032,0.004104364516355472
1,0.1796022781282531,0.005076219304409993
1,0.18250036515896587,0.0060432394492753614
1,0.18539845218967865,0.007005179291497123
1,0.1882965392203914,0.007961801163683495
1,0.19119462625110414,0.008912875100099282
1,0.19409271328181693,0.009858178559832743
1,0.1969908003125297,0.0107974961627481
1,0.19988888734324245,0.011730619437522627
1,0.2027869743739552,0.012657346581081233
1,0.20568506140466797,0.0135774822288106
1,0.20858314843538076,0.014490837234973677
1,0.21148123546609354,0.015397228462750418
1,0.21437932249680633,0.01629647858343387
