z1,z2,z3,gibbs_e_mix,gibbs_e_mix_RT
0.18,0.38,0.44,-1775.387131467145,-0.7162229512702825
0.18,0.4,0.42,-1747.9417555415785,-0.7051509953031985
0.18,0.42,0.4,-1715.7809483046876,-0.6921767499309198
0.18,0.44,0.38,-1679.0149939121256,-0.6773447057561102
0.18,0.46,0.36,-1637.7409424031684,-0.6606940145019734
0.18,0.48,0.34,-1592.0428387280626,-0.6422585814059859
0.18,0.5,0.32,-1541.9913187019192,-0.6220669022204643
0.18,0.52,0.3,-1487.642475754972,-0.6001416060393323
0.18,0.54,0.28,-1429.0358311007003,-0.576498636427604
0.18,0.56,0.26,-1366.1911406510553,-0.5511459632738248
0.18,0.58,0.24,-1299.1036246409767,-0.5240816583352036
0.18,0.6,0.22,-1227.7369761358314,-0.4952910747443537
0.18,0.62,0.2,-1152.0131302473237,-0.4647427197278429
0.18,0.64,0.18,-1071.797138672071,-0.43238215272428354
0.18,0.66,0.16,-986.8743560625026,-0.3981227819579503
0.18,0.68,0.14,-896.91499534176,-0.36183156541829137
0.18,0.7000000000000001,0.12,-801.4167670448905,-0.3233058705433126
0.18,0.72,0.1,-699.6067774936782,-0.2822338981871159
0.18,0.74,0.08,-590.2604877282856,-0.23812164741198166
0.18,0.76,0.06,-471.329115780763,-0.19014260289537185
0.18,0.78,0.04,-339.031980332024,-0.13677157011256852
0.18,0.8,0.02,-184.86155956808602,-0.07457646246476238
0.18,0.8200000000000001,0.0,33.328743404454144,0.01344541173030906
0.2,0.0,0.8,-954.3537018156931,-0.3850033678599996
0.2,0.02,0.78,-1161.5305870239972,-0.468582232170148
0.2,0.04,0.76,-1297.8473164172174,-0.5235748411076941
0.2,0.06,0.74,-1406.079262288331,-0.5672375456072334
0.2,0.08,0.72,-1495.308506468231,-0.6032342200639939
0.2,0.1,0.7,-1569.8420321236845,-0.6333023785897425
0.2,0.12,0.68,-1632.211962030684,-0.6584635248416006
0.2,0.14,0.66,-1684.0879416153184,-0.6793912236739336
0.2,0.16,0.64,-1726.6539697121189,-0.6965631214121752
0.2,0.18,0.62,-1760.7932449655054,-0.7103355162002365
0.2,0.2,0.6,-1787.189702176278,-0.720984319580351
0.2,0.22,0.58,-1806.388485891628,-0.7287294526218667
0.2,0.24,0.56,-1818.834229153901,-0.7337502882537501
0.2,0.26,0.54,-1824.896459507072,-0.7361959005024095
0.2,0.28,0.52,-1824.8871075694406,-0.7361921277633534
0.2,0.3,0.5,-1819.0729399474258,-0.7338465884611854
0.2,0.32,0.48,-1807.684596507268,-0.729252326846791
0.2,0.34,0.46,-1790.923271500542,-0.7224905082829731
0.2,0.36,0.44,-1768.9657005809822,-0.7136324310963161
0.2,0.38,0.42,-1741.9678828813521,-0.7027410281296252
0.2,0.4,0.4,-1710.0678166940997,-0.6898719703644771
0.2,0.42,0.38,-1673.387424287841,-0.6750744434266467
0.2,0.44,0.36,-1632.0337655546682,-0.6583916371931572
0.2,0.46,0.34,-1586.099578397574,-0.6398609637942415
0.2,0.48,0.32,-1535.663126422569,-0.6195139961696152
0.2,0.5,0.3,-1480.787273024369,-0.5973760945380682
0.2,0.52,0.28,-1421.5176257455169,-0.5734656577987143
0.2,0.54,0.26,-1357.8794927392428,-0.5477928957136254
0.2,0.56,0.24,-1289.8732438611587,-0.5203579574891766
0.2,0.58,0.22,-1217.4674377596475,-0.49114815912127174
0.2,0.6,0.2,-1140.5887010259848,-0.4601339004633234
0.2,0.62,0.18,-1059.1067075899355,-0.4272626056455413
0.2,0.64,0.16,-972.8114680005747,-0.3924495611642555
0.2,0.66,0.14,-881.3779885669865,-0.35556365874661305
0.2,0.68,0.12,-784.3090181787347,-0.3164042983930271
0.2,0.7,0.1,-680.837060348973,-0.27466185828121664
0.2,0.72,0.08,-569.743455249195,-0.22984470922028763
0.2,0.74,0.06,-448.9859173886266,-0.18112895668289253
0.2,0.76,0.04,-314.7910303851809,-0.12699233694995368
0.2,0.78,0.02,-158.65947651427473,-0.06400607309919257
0.2,0.8,0.0,61.546003122553884,0.024828759437327996
0.22,0.0,0.78,-988.0259310822294,-0.3985873479360513
0.22,0.02,0.76,-1191.7610458668278,-0.48077774044375726
0.22,0.04,0.74,-1324.5843532356448,-0.5343610403984885
0.22,0.06,0.72,-1429.270793891381,-0.5765934246235964
0.22,0.08,0.7,-1514.902041746922,-0.6111386029528827
0.22,0.1,0.68,-1585.7846956609428,-0.6397339344613502
0.22,0.12,0.66,-1644.4505168521064,-0.6634007769474208
0.22,0.14,0.64,-1692.568810013916,-0.6828125578078352
0.22,0.16,0.62,-1731.32325073245,-0.6984467929638151
0.22,0.18,0.6,-1761.5967266843436,-0.7106596551092993
0.22,0.2,0.58,-1784.0728663370755,-0.7197269322061767
0.22,0.22,0.56,-1799.2965016989037,-0.7258684192399937
0.22,0.24,0.54,-1807.7119320564307,-0.7292633544966758
0.22,0.26,0.52,-1809.6883095232588,-0.7300606605472981
0.22,0.28,0.5,-1805.5371200337395,-0.7283859963939038
0.22,0.3,0.48,-1795.524579347697,-0.7243467582397187
0.22,0.32,0.46,-1779.880621148779,-0.718035705448929
0.22,0.34,0.44,-1758.8055128078922,-0.7095336294640833
0.22,0.36,0.42,-1732.4747555556933,-0.6989113306233978
0.22,0.38,0.4,-1701.0426910280512,-0.6862310731057588
0.22,0.4,0.38,-1664.6450828192246,-0.6715476263754886
0.22,0.42,0.36,-1623.400834787939,-0.6549089583777772
0.22,0.44,0.34,-1577.4129263771683,-0.636356612863427
0.22,0.46,0.32,-1526.7685750574637,-0.6159257749213987
0.22,0.48,0.3,-1471.5385660273641,-0.5936450005679577
0.22,0.5,0.28,-1411.775608346099,-0.5695355535811787
0.22,0.52,0.26,-1347.5114706778186,-0.5436102500088928
0.22,0.54,0.24,-1278.7524977795638,-0.5158716494396722
0.22,0.56,0.22,-1205.4728757912308,-0.4863093381002393
0.22,0.58,0.2,-1127.604637733577,-0.45489589689444343
0.22,0.6,0.18,-1045.0227618118042,-0.42158088979216124
0.22,0.62,0.16,-957.5225759461337,-0.38628174841243307
0.22,0.64,0.14,-864.784531884814,-0.34886956127004753
0.22,0.66,0.12,-766.3170698828026,-0.3091460243641025
0.22,0.68,0.1,-661.3587545870923,-0.26680396104221255
0.22,0.7,0.08,-548.6974900676532,-0.22135439010763364
0.22,0.72,0.06,-426.29820301822065,-0.17197632655735978
0.22,0.74,0.04,-290.39549927841153,-0.11715074298016001
0.22,0.76,0.02,-132.49907554447805,-0.05345249903249417
0.22,0.78,0.0,89.51811307174285,0.03611320933897228
0.24,0.0,0.76,-1015.4688664349524,-0.4096583193323597
0.24,0.02,0.74,-1215.721299138153,-0.4904437355425223
0.24,0.04,0.72,-1345.0100270801122,-0.5426011228815013
0.24,0.06,0.7,-1446.1096115670807,-0.5833865051173283
0.24,0.08,0.68,-1528.101374410704,-0.6164634500398614
0.24,0.1,0.66,-1595.2915892405435,-0.643569185520857
0.24,0.12,0.64,-1650.2117174808736,-0.665724948416314
0.24,0.14,0.62,-1694.530786673582,-0.6836040543150496
0.24,0.16,0.6,-1729.4322133081223,-0.6976839146140686
0.24,0.18,0.58,-1755.7986370655854,-0.7083206019614685
0.24,0.2,0.56,-1774.3134394576045,-0.7157898046927283
0.24,0.22,0.54,-1785.5211924421092,-0.7203112128844373
0.24,0.24,0.52,-1789.8659026915593,-0.7220639467767371
0.24,0.26,0.5,-1787.7163706782776,-0.7211967870823158
0.24,0.28,0.48,-1779.3836360193163,-0.7178352127508282
0.24,0.3,0.46,-1765.1333257333135,-0.7120863824767664
0.24,0.32,0.44,-1745.1945785909302,-0.7040427349421869
0.24,0.34,0.42,-1719.7665758641233,-0.6937846234378795
0.24,0.36,0.4,-1689.0233280451575,-0.6813822469115063
0.24,0.38,0.38,-1653.1171296269713,-0.6668970436878477
0.24,0.4,0.36,-1612.1809368355243,-0.6503826506885979
0.24,0.42,0.34,-1566.32981067511,-0.6318854855826753
0.24,0.44,0.32,-1515.6614778061157,-0.6114449730543532
0.24,0.46,0.3,-1460.2559790024934,-0.5890934029847089
0.24,0.48,0.28,-1400.1742854887925,-0.5648553722572142
0.24,0.5,0.26,-1335.4556517255387,-0.5387467168239662
0.24,0.52,0.24,-1266.1133172355112,-0.5107727777454641
0.24,0.54,0.22,-1192.1279342672842,-0.4809257497924251
0.24,0.56,0.2,-1113.437719546664,-0.44918070848601427
0.24,0.58,0.18,-1029.9236882433415,-0.41548965321565484
0.24,0.6,0.16,-941.3871882065832,-0.37977244414753114
0.24,0.62,0.14,-847.5148018708351,-0.3419026430249933
0.24,0.64,0.12,-747.8213405110228,-0.30168451603064655
0.24,0.66,0.1,-641.55211503194,-0.2588136080732717
0.24,0.68,0.08,-527.5022947870375,-0.21280386890154168
0.24,0.7,0.06,-403.64474717536496,-0.1628375169351265
0.24,0.72,0.04,-266.2228672131246,-0.1073990704739707
0.24,0.74,0.02,-106.75618347252771,-0.04306735552930334
0.24,0.76,0.0,116.87125376696167,0.04714795596296708
0.26,0.0,0.74,-1037.0847820990748,-0.41837856667276563
0.26,0.02,0.72,-1233.8144266519666,-0.49774282707921963
0.26,0.04,0.7,-1359.5283217238248,-0.5484580628428372
0.26,0.06,0.68,-1457.000709535525,-0.5877801690068973
0.26,0.08,0.66,-1535.312623891754,-0.6193725971740955
0.26,0.1,0.64,-1598.7700805564818,-0.6449724711885922
0.26,0.12,0.62,-1649.9043109992417,-0.665600935138527
0.26,0.14,0.6,-1690.3841367611094,-0.6819312215083019
0.26,0.16,0.58,-1721.3927860402327,-0.6944406657348384
0.26,0.18,0.56,-1743.8127186729034,-0.7034852679136221
0.26,0.2,0.54,-1758.3271315380043,-0.7093406418959756
0.26,0.22,0.52,-1765.4803887179733,-0.7122263938977933
0.26,0.24,0.5,-1765.7162404493902,-0.7123215407083923
0.26,0.26,0.48,-1759.403147854242,-0.7097747261404602
0.26,0.28,0.46,-1746.8516820023651,-0.7047112401233173
0.26,0.3,0.44,-1728.3268100807036,-0.697237975163538
0.26,0.32,0.42,-1704.0567366132964,-0.6874469930513674
0.26,0.34,0.4,-1674.2393228969595,-0.675418114575993
0.26,0.36,0.38,-1639.0467243895582,-0.661220790330992
0.26,0.38,0.36,-1598.6286444428697,-0.6449154133284151
0.26,0.4,0.34,-1553.1144399382974,-0.6265541684499275
0.26,0.42,0.32,-1502.6141935061642,-0.606181464999267
0.26,0.44,0.3,-1447.2187645562954,-0.5838339572888943
0.26,0.46,0.28,-1386.9987291175057,-0.559540116952264
0.26,0.48,0.26,-1322.0019982776066,-0.5333192721798887
0.26,0.5,0.24,-1252.2497433225235,-0.5051799638475126
0.26,0.52,0.22,-1177.7300159687293,-0.47511737180366626
0.26,0.54,0.2,-1098.3880708409633,-0.4431094107839348
0.26,0.56,0.18,-1014.1117553612567,-0.4091108364306442
0.26,0.58,0.16,-924.7091908646817,-0.3730442414554099
0.26,0.6,0.14,-829.8738172520843,-0.3347859540262879
0.26,0.62,0.12,-729.1275302377244,-0.29414309831553437
0.26,0.64,0.1,-621.7230994729925,-0.2508142282238315
0.26,0.66,0.08,-506.4636830685422,-0.2043165163075201
0.26,0.68,0.06,-381.3308354058149,-0.15383568547047866
0.26,0.7,0.04,-242.57752187139204,-0.09786011487138858
0.26,0.72,0.02,-81.73393182134373,-0.03297293127253366
0.26,0.74,0.0,143.30389878835376,0.057811358153708664
0.28,0.0,0.72,-1053.221475015489,-0.4248883974693793
0.28,0.02,0.7,-1246.3892085525295,-0.5028157192077992
0.28,0.04,0.68,-1368.4891123124034,-0.5520730061795972
0.28,0.06,0.66,-1462.2951786068588,-0.5899160526102365
0.28,0.08,0.64,-1536.8882262748593,-0.6200082233813914
0.28,0.1,0.62,-1596.5740894022601,-0.6440865690450184
0.28,0.12,0.6,-1643.8838477572353,-0.6631721724902134
0.28,0.14,0.58,-1680.4861956384484,-0.6779382148695113
0.28,0.16,0.56,-1707.564250016112,-0.6888619867484934
0.28,0.18,0.54,-1726.0003632011721,-0.6962994448449958
0.28,0.2,0.52,-1736.4776108359547,-0.700526154101344
0.28,0.22,0.5,-1739.5401979135931,-0.7017616565539588
0.28,0.24,0.48,-1735.6316447046229,-0.7001848762197384
0.28,0.26,0.46,-1725.1200667118283,-0.6959443174823965
0.28,0.28,0.44,-1708.3155133526416,-0.6891650598273354
0.28,0.3,0.42,-1685.4821729360629,-0.6799536815478238
0.28,0.32,0.4,-1656.8471047724488,-0.6684017824344055
0.28,0.34,0.38,-1622.6065117863582,-0.6545885142592125
0.28,0.36,0.36,-1582.9301797164335,-0.6385823716286653
0.28,0.38,0.34,-1537.964462015956,-0.6204423961457922
0.28,0.4,0.32,-1487.834018395235,-0.600218877769352
0.28,0.42,0.3,-1432.642381469388,-0.5779535834096923
0.28,0.44,0.28,-1372.4713040767056,-0.5536794936252935
0.28,0.46,0.26,-1307.3787068600104,-0.5274199746403482
0.28,0.48,0.24,-1237.394875554095,-0.4991872442624374
0.28,0.5,0.22,-1162.516312023521,-0.46897989128110285
0.28,0.52,0.2,-1082.6962579715928,-0.4367790525624048
0.28,0.54,0.18,-997.8302655918469,-0.4025425919914233
0.28,0.56,0.16,-907.7340462593493,-0.36619616423778134
0.28,0.58,0.14,-812.1086756250224,-0.32761917786780914
0.28,0.6,0.12,-710.483889430664,-0.28662191986122104
0.28,0.62,0.1,-602.1206631257737,-0.24290625448455427
0.28,0.64,0.08,-485.830895415721,-0.19599288040652948
0.28,0.66,0.06,-359.605597278201,-0.14507133549124301
0.28,0.68,0.04,-219.70810497765933,-0.08863418269516293
0.28,0.7,0.02,-57.680113743165066,-0.023269190455715415
0.28,0.72,0.0,168.56945040939172,0.06800393397379895
0.3,0.0,0.7,-1064.185139514957,-0.42931133599662724
0.3,0.02,0.68,-1253.7530212026832,-0.505786413055589
0.3,0.04,0.66,-1372.2010839137147,-0.5535704819741444
0.3,0.06,0.64,-1462.303148848856,-0.5899192679485389
0.3,0.08,0.62,-1533.1399025085484,-0.618496082472718
0.3,0.1,0.6,-1589.0170827628463,-0.6410379372834615
0.3,0.12,0.58,-1632.4657045134009,-0.6585658891015488
0.3,0.14,0.56,-1665.1544209357744,-0.6717531024897196
0.3,0.16,0.54,-1688.2663202543372,-0.6810768564169678
0.3,0.18,0.52,-1702.6837220656635,-0.6868930944035665
0.3,0.2,0.5,-1709.089642394556,-0.6894773573410646
0.3,0.22,0.48,-1708.0281680554472,-0.6890491395904798
0.3,0.24,0.46,-1699.9425993500736,-0.6857872764293585
0.3,0.26,0.44,-1685.2006713977134,-0.6798401187878993
0.3,0.28,0.42,-1664.1118136193327,-0.6713324960338304
0.3,0.3,0.4,-1636.9392478724549,-0.6603705965765937
0.3,0.32,0.38,-1603.9085763215007,-0.6470454323679775
0.3,0.34,0.36,-1565.2138588094385,-0.631435290622635
0.3,0.36,0.34,-1521.0217865923842,-0.6136074175773393
0.3,0.38,0.32,-1471.4743039998975,-0.5936190761156785
0.3,0.4,0.3,-1416.6898458225187,-0.5715180449523399
0.3,0.42,0.28,-1356.7632053186098,-0.5473425653847068
0.3,0.44,0.26,-1291.7638951083409,-0.5211206800481492
0.3,0.46,0.24,-1221.7326803258402,-0.4928688343275394
0.3,0.48,0.22,-1146.6757095691355,-0.46258950867739224
0.3,0.5,0.2,-1066.5552783983621,-0.43026749245169293
0.3,0.52,0.18,-981.2756116360179,-0.39586414822929916
0.3,0.54,0.16,-890.6609049276576,-0.35930855338643214
0.3,0.56,0.14,-794.4207115147638,-0.32048353650121697
0.3,0.58,0.12,-692.0934149589038,-0.279202873238674
0.3,0.6,0.1,-582.9489866032764,-0.23517205696990007
0.3,0.62,0.08,-465.808853239404,-0.18791563016413906
0.3,0.64,0.06,-338.67428177797547,-0.13662726811245546
0.3,0.66,0.04,-197.8198048970885,-0.07980405060501934
0.3,0.68,0.02,-34.79949020644949,-0.014038737319092585
0.3,0.7,0.0,192.46392303351786,0.07764339198189892
0.32,0.0,0.68,-1070.2499255598814,-0.4317579792570912
0.32,0.02,0.66,-1256.1814190517252,-0.5067660722203268
0.32,0.04,0.64,-1370.9413385745283,-0.5530622781527416
0.32,0.06,0.62,-1457.3034233795552,-0.5879022891906696
0.32,0.08,0.6,-1524.3483204094591,-0.6149494008697365
0.32,0.1,0.58,-1576.381766356848,-0.6359406244517191
0.32,0.12,0.56,-1615.9348065793747,-0.651897028943893
0.32,0.14,0.54,-1644.676145945421,-0.6634917997628069
0.32,0.16,0.52,-1663.7889303583215,-0.6712022391461813
0.32,0.18,0.5,-1674.155521383651,-0.6753843075453353
0.32,0.2,0.48,-1676.458931049685,-0.6763135442395474
0.32,0.22,0.46,-1671.2431545696236,-0.6742094066362583
0.32,0.24,0.44,-1658.9512562193013,-0.6692506347959404
0.32,0.26,0.42,-1639.9505135203326,-0.6615853950457026
0.32,0.28,0.4,-1614.5495722166634,-0.6513382006039342
0.32,0.3,0.38,-1583.0104028310343,-0.6386147350692248
0.32,0.32,0.36,-1545.5566963316633,-0.6235052393826009
0.32,0.34,0.34,-1502.3796795114358,-0.6060868578555958
0.32,0.36,0.32,-1453.6419294592815,-0.5864251769962889
0.32,0.38,0.3,-1399.4794986276502,-0.5645750827995679
0.32,0.4,0.28,-1340.0024588214983,-0.5405809802020238
0.32,0.42,0.26,-1275.2937888159831,-0.5144763443270157
0.32,0.44,0.24,-1205.406327782459,-0.48628249144217867
0.32,0.46,0.22,-1130.3572501484923,-0.4560063500190443
0.32,0.48,0.2,-1050.1191183257524,-0.4236368512433007
0.32,0.5,0.18,-964.6059156137544,-0.3891392944381276
0.32,0.52,0.16,-873.6513119889096,-0.3524465790944203
0.32,0.54,0.14,-776.9742584143205,-0.3134453249994405
0.32,0.56,0.12,-674.1226583862999,-0.27195314833030776
0.32,0.58,0.1,-564.3763223944188,-0.22767951174590306
0.32,0.6,0.08,-446.5670370367616,-0.18015313704689528
0.32,0.62,0.06,-318.7071616195458,-0.1285721743952779
0.32,0.64,0.04,-177.08328232128997,-0.0714385661790689
0.32,0.66,0.02,-13.26273293942927,-0.005350423893147052
0.34,0.0,0.66,-1071.6652372732133,-0.4323289413387259
0.34,0.02,0.64,-1253.9254594597078,-0.5058559777354096
0.34,0.04,0.62,-1364.9627481122006,-0.550650407733344
0.34,0.06,0.6,-1447.5508607445008,-0.5839679308363006
0.34,0.08,0.58,-1510.7705081140957,-0.6094718683239515
0.34,0.1,0.56,-1558.9275304137118,-0.6288992732118741
0.34,0.12,0.54,-1594.5531067831398,-0.6432712684774536
0.34,0.14,0.52,-1619.316092027144,-0.6532611000242592
0.34,0.16,0.5,-1634.3997777143086,-0.6593461288539808
0.34,0.18,0.48,-1640.6866379883431,-0.6618823608339727
0.34,0.2,0.46,-1638.8597243624608,-0.6611453511724438
0.34,0.22,0.44,-1629.4629434764756,-0.6573545215447452
0.34,0.24,0.42,-1612.9390679370917,-0.6506884943468009
0.34,0.26,0.4,-1589.6547783961541,-0.6412951951177697
0.34,0.28,0.38,-1559.917679689377,-0.6292987171550265
0.34,0.3,0.36,-1523.9880683196534,-0.6148040687275863
0.34,0.32,0.34,-1482.087069713194,-0.5979004557909023
0.34,0.34,0.32,-1434.4020984402814,-0.5786634847376646
0.34,0.36,0.3,-1381.0901808061353,-0.5571565027904358
0.34,0.38,0.28,-1322.2793919389987,-0.5334311777487106
0.34,0.4,0.26,-1258.0684256339318,-0.5075273244562025
0.34,0.42,0.24,-1188.5240817103768,-0.4794718911559044
0.34,0.44,0.22,-1113.6761694836332,-0.4492769034592453
0.34,0.46,0.2,-1033.508914067328,-0.4169359974946652
0.34,0.48,0.18,-947.9472897340675,-0.38241890654064575
0.34,0.5,0.16,-856.8355493803083,-0.3456627994274808
0.34,0.52,0.14,-759.9030583214171,-0.30655849727856993
0.34,0.54,0.12,-656.7081912258645,-0.26492784052933294
0.34,0.56,0.1,-546.5415063372839,-0.22048462767504248
0.34,0.58,0.08,-428.24603621782535,-0.17276211733959343
0.34,0.6,0.06,-299.84611484762854,-0.12096329048280634
0.34,0.62,0.04,-157.64127808618332,-0.06359531362582423
0.34,0.64,0.02,6.786946281397604,0.002737975627748554
0.36,0.0,0.64,-1068.6614555465785,-0.4311171620174214
0.36,0.02,0.62,-1247.2174545452144,-0.5031498484682543
0.36,0.04,0.6,-1354.4997369670673,-0.5464294417317777
0.36,0.06,0.58,-1433.282190430371,-0.5782116937982167
0.36,0.08,0.56,-1492.645703696653,-0.60215999775726
0.36,0.1,0.54,-1536.8963344768526,-0.6200114943752261
0.36,0.12,0.52,-1568.5655059666205,-0.6327874050860027
0.36,0.14,0.5,-1589.3223244422006,-0.641161077241256
0.36,0.16,0.48,-1600.3503130210956,-0.6456099652536548
0.36,0.18,0.46,-1602.5321191445946,-0.6464901449018989
0.36,0.2,0.44,-1596.5508563133808,-0.6440771964010528
0.36,0.22,0.42,-1582.950308976826,-0.6385904921326555
0.36,0.24,0.4,-1562.1728437411584,-0.6302084907047709
0.36,0.26,0.38,-1534.5843154322756,-0.6190787845035871
0.36,0.28,0.36,-1500.4908973877682,-0.6053248893345095
0.36,0.3,0.34,-1460.1505942238946,-0.5890508888784561
0.36,0.32,0.32,-1413.781028170004,-0.5703445758385531
0.36,0.34,0.3,-1361.5644122763988,-0.5492794582212147
0.36,0.36,0.28,-1303.6501906281264,-0.525915824445651
0.36,0.38,0.26,-1240.1555077479989,-0.5003009327094499
0.36,0.4,0.24,-1171.1633856441786,-0.4724682755769385
0.36,0.42,0.22,-1096.718169854481,-0.442435742831932
0.36,0.44,0.2,-1016.8173743858861,-0.4102023315803425
0.36,0.46,0.18,-931.3983803072915,-0.37574278022437846
0.36,0.48,0.16,-840.3172792578043,-0.33899903355505223
0.36,0.5,0.14,-743.3149867902757,-0.2998665722683337
0.36,0.52,0.12,-639.9613973812529,-0.25817188409644454
0.36,0.54,0.1,-529.5588058712892,-0.21363350228796013
0.36,0.56,0.08,-410.962443676196,-0.1657896067027223
0.36,0.58,0.06,-282.209557870397,-0.11384838767395211
0.36,0.6,0.04,-139.6135781023736,-0.05632261672599409
0.36,0.62,0.02,25.2288043434271,0.01017775131046356
0.36,0.64,0.0,254.34759767447758,0.10260837415464388
0.38,0.0,0.62,-1061.454541620733,-0.4282097639237704
0.38,0.02,0.6,-1236.2756072371121,-0.498735711386568
0.38,0.04,0.58,-1339.7729525549003,-0.5404883932655273
0.38,0.06,0.56,-1414.7207191592024,-0.570723664005656
0.38,0.08,0.54,-1470.2000987133106,-0.5931050388926368
0.38,0.1,0.52,-1510.5174889682821,-0.609369795871059
0.38,0.12,0.5,-1538.2046725133223,-0.6205393013606045
0.38,0.14,0.48,-1554.9311085500412,-0.6272870450893497
0.38,0.16,0.46,-1561.8806300469514,-0.6300906064694078
0.38,0.18,0.44,-1559.936100122486,-0.6293061482874996
0.38,0.2,0.42,-1549.7806831440212,-0.6252092712792238
0.38,0.22,0.4,-1531.9579525298432,-0.6180192626924019
0.38,0.24,0.38,-1506.9096688485624,-0.6079143366486738
0.38,0.26,0.36,-1475.0005033604066,-0.5950416080626484
0.38,0.28,0.34,-1436.53461740306,-0.5795237810629507
0.38,0.3,0.32,-1391.7668286101361,-0.5614636536446473
0.38,0.32,0.3,-1340.909915260916,-0.5409470643746921
0.38,0.34,0.28,-1284.1389129031995,-0.5180446257265
0.38,0.36,0.26,-1221.5927935664695,-0.4928124015045994
0.38,0.38,0.24,-1153.3735500985622,-0.46529153744965185
0.38,0.4,0.22,-1079.5423408570514,-0.435506705937941
0.38,0.42,0.2,-1000.1118876232158,-0.40346303916377596
0.38,0.44,0.18,-915.033624938178,-0.36914094495164174
0.38,0.46,0.16,-824.176922966526,-0.3324877248874378
0.38,0.48,0.14,-727.2955314000046,-0.2934040371885164
0.38,0.5,0.12,-623.9720333808937,-0.25172148842200454
0.38,0.52,0.1,-513.5215477829643,-0.20716378528104948
0.38,0.54,0.08,-394.812539477226,-0.15927444623822126
0.38,0.56,0.06,-265.8961756107833,-0.10726727723325326
0.38,0.58,0.04,-123.10078213088536,-0.04966105922408189
0.38,0.6,0.02,41.960765939496696,0.016927724148767732
0.38,0.62,0.0,271.30066318892204,0.10944754427175507
0.4,0.0,0.6,-1050.249835864859,-0.4236895850386417
0.4,0.02,0.58,-1221.3078460495963,-0.49269744857524955
0.4,0.04,0.56,-1320.9931378828915,-0.5329122798363509
0.4,0.06,0.54,-1392.0802428878887,-0.561590090574939
0.4,0.08,0.52,-1443.6507906250554,-0.582394572732256
0.4,0.1,0.5,-1480.0116482879603,-0.5970631936344045
0.4,0.12,0.48,-1503.6950751886507,-0.6066175120195947
0.4,0.14,0.46,-1516.3709796949006,-0.6117311988175744
0.4,0.16,0.44,-1519.2235672985116,-0.6128819837230203
0.4,0.18,0.42,-1513.1359286564002,-0.6104261213157509
0.4,0.2,0.4,-1498.7912162212087,-0.604639207524748
0.4,0.22,0.38,-1476.7326219280294,-0.5957403757006833
0.4,0.24,0.36,-1447.4009761993984,-0.5839074647276191
0.4,0.26,0.34,-1411.1592245103748,-0.569286893307533
0.4,0.28,0.32,-1368.3086647401506,-0.5520002103986332
0.4,0.3,0.3,-1319.0996366004729,-0.5321484075221435
0.4,0.32,0.28,-1263.7381553890846,-0.5098145949371959
0.4,0.34,0.26,-1202.389254529333,-0.4850653500811467
0.4,0.36,0.24,-1135.1772877232033,-0.4579508394635185
0.4,0.38,0.22,-1062.1829902177142,-0.42850363312825623
0.4,0.4,0.2,-983.4365861594342,-0.39673592403714913
0.4,0.42,0.18,-898.905503479702,-0.362634572034604
0.4,0.44,0.16,-808.4740621859291,-0.3261529097407428
0.4,0.46,0.14,-711.9103148111917,-0.287197365395156
0.4,0.48,0.12,-608.8108510743559,-0.24560519606870707
0.4,0.5,0.1,-498.50482281978475,-0.2011057696060938
0.4,0.52,0.08,-379.8750631477551,-0.15324840088078842
0.4,0.54,0.06,-250.9877499193567,-0.10125295142326309
0.4,0.56,0.04,-108.18717886152672,-0.043644644686466526
0.4,0.58,0.02,56.89650963429608,0.02295307053035701
0.4,0.6,0.0,286.2565819139072,0.1154810296216885
0.42,0.0,0.58,-1035.245273711378,-0.4176364760588533
0.42,0.02,0.56,-1202.5150808219623,-0.4851161106600972
0.42,0.04,0.54,-1298.3644288788746,-0.5237834535319156
0.42,0.06,0.52,-1365.5683870450084,-0.5508947333208013
0.42,0.08,0.5,-1413.2091665158914,-0.570113876609992
0.42,0.1,0.48,-1445.5942374479164,-0.5831785939715878
0.42,0.12,0.46,-1465.2564504234324,-0.591110682672823
0.42,0.14,0.44,-1473.8662463709843,-0.5945840284879943
0.42,0.16,0.42,-1472.6082386514936,-0.594076525653483
0.42,0.18,0.4,-1462.365709326139,-0.5899445059650135
0.42,0.2,0.38,-1443.8216587548231,-0.5824635039946333
0.42,0.22,0.36,-1417.5186077208964,-0.5718523823383871
0.42,0.24,0.34,-1383.8959535136783,-0.5582884017287418
0.42,0.26,0.32,-1343.3141091196085,-0.5419169592164303
0.42,0.28,0.3,-1296.0702691509687,-0.5228579484283338
0.42,0.3,0.28,-1242.4084348706965,-0.5012098038419571
0.42,0.32,0.26,-1182.525101022091,-0.47705179495433575
0.42,0.34,0.24,-1116.5712296020483,-0.45044482253749313
0.42,0.36,0.22,-1044.6505385720557,-0.4214307282738203
0.42,0.38,0.2,-966.8135369900701,-0.39002988842149483
0.42,0.4,0.18,-883.0459623998813,-0.35623654925035936
0.42,0.42,0.16,-793.249049942493,-0.3200108672482365
0.42,0.44,0.14,-697.2068561295637,-0.2812657269461752
0.42,0.46,0.12,-594.531481077106,-0.23984464258691007
0.42,0.48,0.1,-484.56746895667493,-0.19548319155547694
0.42,0.5,0.08,-366.2132790578262,-0.14773699260983839
0.42,0.52,0.06,-237.55129284978239,-0.09583244410605937
