x1_phase1,x3_phase1,x1_phase2,x3_phase2
0.07089030150201786,0.0032106395447273404,0.9532950502357479,0.00026566444837510954
0.07715102198109572,0.018033992944906322,0.9524328910053322,0.0013662672896997065
0.07800497730857892,0.019986829748130656,0.9523371449266462,0.0014970464427980807
0.0825398276154794,0.03010250715373489,0.9518993298294339,0.002127325496589207
0.0886224016765104,0.04304887600639634,0.9514642855107507,0.0028308520902558987
0.09082165514167097,0.04756892081300381,0.9513410291041535,0.003052534355743139
0.10329995333551983,0.07179005218156652,0.9508831936344876,0.004068137110744759
0.11059549954860874,0.08496021851479924,0.9507492698908808,0.004522147414908195
0.1019312012421921,0.06924264532786767,0.9509173935696977,0.003973254749770769
