x1_phase1,x3_phase1,x1_phase2,x3_phase2
0.07025927352315503,0.0011790285131125994,0.9578241253475983,0.00012816936771692548
0.0730196210410234,0.006541416487239823,0.9570973703460582,0.0007075739190528591
0.07350284194376729,0.00746511767672535,0.9569732695170516,0.0008068181165965642
0.0765521103396886,0.013195013218627968,0.9562102653575817,0.0014190006445189654
0.08226718565853629,0.023500978167518446,0.9548655433673446,0.002506605825459097
0.08351601105799984,0.025682371311552907,0.954585134106206,0.0027348493982231204
0.08105536457123193,0.021360682173679268,0.9551420512310151,0.002282035764754949
