x1_phase1,x3_phase1,x1_phase2,x3_phase2
0.09914231059104407,0.004593999217673071,0.9465831175459003,0.0006054139643744331
0.10255873994515077,0.009605194596270485,0.9456816732598092,0.001263881426626979
0.10615066109887085,0.014735602682831247,0.9447647458765719,0.0019364402823699165
0.10801592731699432,0.017346176261263578,0.9443002567539783,0.0022782319510236504
0.12251269443842717,0.036489211517881655,0.9409266534015365,0.00478363755565276
0.12481023732729897,0.03935050041978509,0.9404257961021404,0.005159160579760847
0.13208570731208155,0.048127552750971456,0.9388916669580486,0.0063153503941519645
0.13727724048984388,0.05414071069582961,0.9378408663184814,0.007112574534467308
0.15159518549589016,0.06973969207163326,0.9351035783462631,0.009210156882597175
