x_acetonitrile,x_palmitic_acid
0.3195062741834846,0.3014050775657516
0.3129750679881778,0.2959917853812488
0.30655939623124456,0.2905806435807685
0.3002589874275389,0.28517420452355674
0.29407349913650355,0.27977492987232166
0.28800251974628666,0.274385189883339
0.282045569823733,0.2690072636393314
0.2762021063041761,0.2636433385156302
0.27047150939818776,0.2582955158747865
0.26485310248643706,0.25296580566728716
0.25934613162498343,0.24765613486471635
0.25394978125385187,0.2423683440255225
0.24866317377416625,0.23710418950070972
0.24348536466486356,0.2318653470040729
0.23841534539422632,0.22665341285756108
0.23345205010909145,0.22146990438905562
0.22859436049139575,0.21631626111896665
0.22384109220438855,0.2111938508233737
0.21919102254927555,0.2061039648714003
0.21464286529071738,0.2010478272183881
0.21019530218390406,0.19602658927747363
0.20584696283681705,0.19104133743935137
0.20159644315860667,0.18609309143041866
0.19744229957124498,0.18118280828722225
0.19338306043077097,0.17631138255823967
0.18941722164505698,0.17147964983807654
0.18554325823636128,0.16668838705371863
0.1817596206714473,0.16193831573578804
0.17806474260690813,0.157230103058618
0.17445704310811957,0.15256436390823724
0.17093492987523973,0.14794166271429993
0.16749680174730308,0.14336251534624123
0.16414105233154955,0.13882739077539158
0.16086607382605164,0.1343367126749186
0.15767025821636743,0.12989086133844546
0.15455200011467518,0.12549017527939468
0.15150969932648292,0.12113495280415897
0.1485417630590767,0.1168254535610533
0.14564660795228715,0.11256190003506011
0.14282266194755006,0.10834447898359717
0.14006836655655033,0.10417334275685361
0.13738217615472548,0.10004861082865404
0.1347625627711638,0.09597037071663328
0.13220801506594054,0.09193867938571613
0.12971703950780408,0.08795356435129964
0.12728816333028994,0.08401502458577749
0.12491993234330787,0.08012303174213002
0.12261091369363901,0.07627753093558792
0.12035969595418013,0.07247844166060108
0.11816488962601078,0.06872565861512694
0.11602512754540763,0.0650190524748336
0.11393906520423833,0.06135847062155833
0.1119053809920498,0.05774373783080758
0.10992277636795215,0.05417465692345687
0.10798997597012926,0.05065100938710065
0.10610572767047019,0.04717255597270348
0.10426880258142028,0.043739037272310446
0.10247799502171802,0.0403501742835813
0.10073212244719656,0.03700566896681771
0.09903002535232543,0.03370520479995623
0.09737056714763316,0.030448447336704876
0.09575263401760199,0.027235044772612262
0.09417513452392826,0.02406462853017558
0.09263700063176777,0.02093681381944507
0.09113718513918238,0.017851200318526935
0.08967466374961013,0.01480737274480552
0.08824843435758543,0.011804901533641339
0.08685751575090479,0.008843343540783503
0.08550094875905918,0.005922242724760532
0.0841777953841944,0.003041130892315147
0.9470878377361907,0.00026133115051209417
0.9469032397325243,0.0005001957786462027
0.9467270358263896,0.00073401490393035
0.9465591961695594,0.0009627761324486701
0.9463996785256895,0.0011864758994063335
0.9462484279679939,0.001405119655270173
0.9461053783255279,0.0016187219744371864
0.9459704516958571,0.0018273066580862631
0.9458435587212959,0.0020309067860922255
0.9457246007699461,0.002229564662247814
0.9456134690376272,0.0024233318073699963
0.9455100462089683,0.002612268833156261
0.9454142072229746,0.002796445299999145
0.9453258202885229,0.0029759395265631415
0.9452447479799873,0.003150838358263188
0.9451708484069138,0.0033212368973923783
0.9451039764512094,0.003487238198048627
0.9450439850649744,0.003648952929348516
0.9449907266219201,0.003806499010682709
0.9449440543152582,0.0039600012229600535
0.944903823595019,0.004109590799903557
0.9448698936379571,0.004255405003501556
0.9448421288434949,0.004397586687683764
0.9448204003495605,0.004536283854188202
0.9448045875626365,0.004671649204417246
0.94479457969687,0.004803839690854651
0.9447902773759782,0.004933016051474488
0.944791593944458,0.005059342448527927
0.9447984573564778,0.005182985920442947
0.9448108114803987,0.005304116037843502
0.9448286176256878,0.005422904498456907
0.9448518562893695,0.005539524644614057
0.9448805283138865,0.005654151216460405
0.944914656610621,0.005766959900305783
0.9449542875787027,0.00587812700284037
0.9449994925665856,0.005987829119055411
0.9450503693178192,0.006096242815105877
0.9451070434035957,0.006203544324920033
0.9451696696448043,0.006309909262886926
0.9452384334266101,0.0064155123656792
0.9453135520170302,0.006520527196375548
0.945395276104519,0.006625125872288152
0.9454838909608385,0.006729478850190007
0.945579717672196,0.006833754666668019
0.9456831143645011,0.006938119687309226
0.9457944772794213,0.007042737846680315
0.9459142421365242,0.00714777044663466
0.9460428846695512,0.007253375820335506
0.946180922054259,0.007359709159517996
0.9463289132087578,0.00746692215411307
0.9464874599784177,0.007575162793126053
0.9466572070772575,0.007684574973308109
0.9468388434427774,0.007795298332851764
0.9470331009025771,0.007907467704446267
0.9472407560486885,0.008021213026050071
0.9474626280799794,0.008136658748844672
0.9476995800668279,0.008253923648276857
0.9479525170500174,0.008373120314809971
0.9482223851185405,0.00849435478689765
0.9485101704082496,0.008617726155716529
0.9488168975505008,0.008743326122290281
0.9491436270444705,0.00887123856367644
0.9494914525457081,0.009001539154495588
0.949861499701675,0.009134294844033858
0.9502549205364559,0.009269563614888406
0.9506728922803062,0.00940739388021165
0.9511166117674332,0.0095478242675575
0.9515872913550397,0.009690883333599498
0.9520861554094906,0.009836588948924571
0.9526144333866974,0.009984948670466082
