x1_phase1,x3_phase1,x1_phase2,x3_phase2
0.07865747998160841,0.0018231198592372113,0.9544867938084852,0.00021094334531989229
0.08349226167235499,0.010332811798500917,0.953229093203891,0.001188259990321593
0.08434749894999642,0.011800084952844365,0.9530146785113099,0.0013556531806350944
0.08792117301652673,0.017814127807472862,0.9521428228050348,0.0020387209227159617
0.0937782024730002,0.027285093703208335,0.9507907672170691,0.003105909443242952
0.10146560928411551,0.03905206431935691,0.9491416373088741,0.004421238300449354
0.10507762142772363,0.04434229170179021,0.9484095246266254,0.005010196464658619
0.10632761990923013,0.046139613866228515,0.9481619270494672,0.00521010175662252
0.10507762142772363,0.04434229170179021,0.9484095246266254,0.005010196464658619
