x_acetonitrile,x_palmitic_acid
0.1253666278791895,0.08740941450537679
0.1240470556815996,0.0857397640670578
0.12275092439864597,0.08408504177670198
0.12147772313502278,0.08244516623255922
0.12022695501118617,0.08082005339898396
0.11899813518748918,0.07920961687776296
0.11779079121212138,0.0776137680507976
0.1166044632562456,0.07603241622300473
0.11543870128393498,0.07446546889352909
0.11429306853589183,0.07291283173922444
0.11316713856847711,0.07137440887509786
0.11206049561365591,0.06985010296181171
0.11097273483480255,0.06833981531362224
0.10990345970299945,0.06684344611229735
0.10885228530404534,0.06536089438478927
0.10781883558500573,0.06389205820919364
0.10680274372371086,0.06243683479521568
0.1058036523920618,0.0609951205655565
0.10482121133884963,0.05956681132396914
0.1038550804980923,0.0581518022307884
0.10290492744071855,0.056749987965231515
0.10197042774384878,0.05536126278529743
0.1010512647688302,0.05398552060342532
0.10014712944629899,0.05262265505807759
0.09925772006799378,0.05127255958144923
0.09838274208510459,0.04993512746348932
0.09752190791288728,0.0486102519124193
0.09667493674136474,0.04729782611191387
0.09584155435185952,0.04599774327510878
0.09502149293918487,0.044709896695590785
0.094214490939272,0.04343417979551315
0.09342029286206109,0.042170486170977496
0.0926386491294716,0.04091870963481472
0.09186931591826615,0.03967874425688856
0.09111205500764878,0.0384504844020438
0.09036663363144691,0.03723382476581111
0.08963282433469319,0.03602866040797654
0.08891040483448628,0.03483488678412098
0.088199157884978,0.033652399775223225
0.08749887114633519,0.03248109571542466
0.08680933705757093,0.031320871418041504
0.08613035276836781,0.03017162419927064
0.08546171974278052,0.029033251904052586
0.08480324425938832,0.027905652920618983
0.08415473649385025,0.026788726208725962
0.08351601105799984,0.025682371311552907
0.08288688652406127,0.024586488376372558
0.08226718565853629,0.023500978167518446
0.08165673490695885,0.022425742084559493
0.08105536457123193,0.021360682173679268
0.08046290864718067,0.020305701145021567
0.07987920472832434,0.019260702362664608
0.07930409386441017,0.018225589906306457
0.07873742076559709,0.017200268498619456
0.0781790330744809,0.01618464361928959
0.07762878208036922,0.015178621406476406
0.07708652207293408,0.01418210873666629
0.0765521103396886,0.013195013218627968
0.07602540742405266,0.012217243162064562
0.07550627669164228,0.011248707624255958
0.07499458434000483,0.010289316403436803
0.07449019944231651,0.009338980031097644
0.07399299386683027,0.008397609778143508
0.07350284194376729,0.00746511767672535
0.0730196210410234,0.006541416487239823
0.07254321046776126,0.0056264197431710765
0.07207349258696856,0.004720041710213551
0.07161035187439425,0.0038221974165420437
0.07115367525570199,0.0029328026401912316
0.07070335197156487,0.002051773911590543
0.07025927352315503,0.0011790285131125994
0.9578241253475983,0.00012816936771692548
0.9577050957984949,0.00022285916675528176
0.9575852353315589,0.00031829103301232546
0.9574645383104213,0.0004144716252064192
0.9573429990304883,0.0005114077055480948
0.9572206117165234,0.0006091061428738272
0.9570973703460582,0.0007075739190528591
0.9569732695170516,0.0008068181165965642
0.9568483024987359,0.0009068459584944639
0.9567224638720828,0.0010076647595595597
0.9565957469869362,0.0011092819850737072
0.9564681458790643,0.0012117052086333872
0.9563396542300707,0.00131494214231312
0.9562102653575817,0.0014190006445189654
0.9560799726887322,0.0015238887087279896
0.9559487700317151,0.0016296144537320599
0.9558166501919673,0.0017361861846149703
0.9556836062712869,0.001843612346911776
0.9555496318789454,0.0019519015158331906
0.9554147191227391,0.002061062499616288
0.9552788615347281,0.00217110419995376
0.9551420512310151,0.002282035764754949
0.9550042810813574,0.0023938664743455573
0.9548655433673446,0.002506605825459097
0.9547258303406467,0.002620263504175315
0.954585134106206,0.0027348493982231204
0.9544434466103803,0.0028503736089438006
0.9543007596437646,0.0029668464513453777
0.9541570648273525,0.003084278467818389
0.954012353615737,0.0032026804288894134
0.953866617271901,0.0033220633546395483
0.9537198468832279,0.0034424385068905997
0.9535720333358834,0.0035638174109774356
0.9534231673152667,0.0036862118593425815
0.9532732392962576,0.003809633922448926
0.9531222395347543,0.0039340959589431864
0.9529701580588592,0.00405961062624258
0.9528169846596987,0.004186190891561839
0.9526627088818438,0.004313850043405716
0.9525073200133416,0.004442601703541847
0.9523508070753093,0.004572459839481554
0.9521931588110966,0.004703438777488934
0.9520343636749861,0.0048355532161421235
0.9518744098204136,0.004968818240475369
0.9517132850876819,0.0051032493367264165
0.9515509769911608,0.005238862407717653
0.9513874727059294,0.005375673788904208
0.9512227590538503,0.005513700265116446
0.9510568224890489,0.005652959088032421
0.9508896490827563,0.005793467994416937
0.9507212245075134,0.005935245225160067
0.9505515340206744,0.006078309545158968
0.9503805624472049,0.006222680264081001
0.9502082941617226,0.006368377258053804
0.9500347130461946,0.006515421012527826
0.9498598025612702,0.006663832568088193
0.9496835455941242,0.006813633657992441
0.9495059245220764,0.00696484666134794
0.9493269211697342,0.007117494647783972
0.9491465167468277,0.007271601430833212
0.9489646919743457,0.007427191500714137
0.9487814268404436,0.007584290195910122
0.948596700715269,0.007742923644822068
0.9484104922888428,0.00790311882179197
0.9482227794873131,0.008064903613101302
0.9480335396544077,0.008228306736726497
0.9478427492112511,0.008393357952280127
0.9476503838227508,0.00856008799151867
0.9474564183141612,0.008728528628178939
0.9472608265632018,0.008898712759636185
0.9470635815740867,0.009070674384016784
