x1_phase1,x3_phase1,x1_phase2,x3_phase2
0.05899855730946737,0.0011606084076044815,0.9586729290515535,9.444213576701157e-5
0.06538476234301334,0.018063253985649386,0.9576486728315086,0.0013286329727948117
0.06579234308989398,0.019099435161524545,0.9575956606171546,0.0013963432726560752
0.0688278125706761,0.026669148358627603,0.9572386290593156,0.0018660312930543288
0.07378603573885818,0.0385124826948999,0.9567764573933939,0.0025203832820351177
0.07961584224198501,0.05169540653595012,0.9563790786599687,0.0031492916019978516
0.08360938555527297,0.060310925769693643,0.9561751190936109,0.0035121913979269882
0.08360938555527297,0.060310925769693643,0.9561751190936109,0.0035121913979269882
0.08360938555527297,0.060310925769693643,0.9561751190936109,0.0035121913979269882
