x1_phase1,x3_phase1,x1_phase2,x3_phase2
0.0841777953841944,0.003041130892315147,0.9470878377361907,0.00026133115051209417
0.09113718513918238,0.017851200318526935,0.9462484279679939,0.001405119655270173
0.09263700063176777,0.02093681381944507,0.9461053783255279,0.0016187219744371864
0.09575263401760199,0.027235044772612262,0.9458435587212959,0.0020309067860922255
0.10610572767047019,0.04717255597270348,0.9452447479799873,0.003150838358263188
0.10798997597012926,0.05065100938710065,0.9451708484069138,0.0033212368973923783
0.11602512754540763,0.0650190524748336,0.9449440543152582,0.0039600012229600535
0.12035969595418013,0.07247844166060108,0.9448698936379571,0.004255405003501556
0.13220801506594054,0.09193867938571613,0.9447902773759782,0.004933016051474488
