x_acetonitrile,x_palmitic_acid
0.1782848741108583,0.18352320445424536
0.17533054955097113,0.17988814942410014
0.1724379233925447,0.17628218152963487
0.169605860213565,0.1727055815344617
0.16683323031634095,0.1691586046841535
0.16411891018415267,0.1656414816989141
0.1614617840360849,0.1621544195394407
0.15886074463876781,0.15869760228420868
0.15631469395784028,0.1552711920036291
0.1538225440880811,0.1518753295594197
0.15138321805769314,0.14851013539946145
0.14899565053167588,0.1451757103421436
0.14665878844609187,0.14187213634416088
0.14437159158020124,0.13859947725024163
0.14213303306916208,0.1353577795241329
0.13994209985966358,0.13214707296034123
0.13779779311098264,0.12896737137622277
0.13569912854405378,0.12581867328410873
0.13364513674121,0.12270096254324532
0.1316348633992634,0.11961420899142047
0.12966736953860053,0.11655836905623687
0.12774173167094044,0.11353338634607787
0.1258570419283673,0.11053919222088941
0.12401240815619242,0.10757570634297833
0.12220695397214977,0.10464283720809407
0.12043981879434816,0.10174048265712576
0.1187101578403306,0.0988685303688025
0.11701714209950724,0.09602685833383784
0.11535995828114043,0.09321533531100482
0.11373780873996805,0.09043382126566743
0.11214991138146106,0.08768216779133069
0.11059549954860874,0.08496021851479924
0.10907382189203937,0.08226780948555852
0.1075841422251767,0.07960476955001167
0.10612573936604738,0.07697092071121692
0.10469790696725141,0.07436607847478115
0.10329995333551983,0.07179005218156652
0.1019312012421921,0.06924264532786767
0.1005909877258514,0.06672365587371215
0.09927866388827808,0.06423287653992606
0.09799359468478877,0.06177009509459609
0.09673515870995317,0.05933509462954077
0.09550274797960126,0.05692765382738602
0.09429576770995576,0.05454754721981665
0.09311363609465824,0.052194545437550664
0.09195578408038256,0.04986841545255654
0.09082165514167097,0.04756892081300381
0.0897107050555601,0.045295821871407835
0.0886224016765104,0.04304887600639634
0.08755622471209712,0.04082783783849375
0.08651166549986426,0.03863245944028571
0.08548822647798641,0.03646249055211069
0.08448542250426498,0.03431767872825633
0.08350277756049736,0.03219776963863775
0.0825398276154794,0.03010250715373489
0.08159611867878977,0.028031633588914827
0.08067120786889367,0.025984889848651757
0.07976466111398582,0.02396201566330528
0.07887605564424163,0.021962749690036216
0.07800497730857892,0.019986829748130656
0.07715102198109572,0.018033992944906322
0.0763137951150352,0.01610397584716741
0.07549291049132406,0.014196514660712438
0.07468799187113025,0.01231134535144399
0.07389867101346322,0.010448203830102042
0.0731245886135886,0.008606826081234684
0.0723653932586004,0.006786948319101144
0.07162074251757784,0.0049883071142903515
0.07089030150201786,0.0032106395447273404
0.9532950502357479,0.00026566444837510954
0.9531780957284536,0.00040835871254486176
0.9530637233794972,0.0005496302309015787
0.9529519562367886,0.00068945775760674
0.9528428160702221,0.0008278210742279188
0.9527363223369119,0.0009647010590021844
0.9526324931208676,0.0011000797315890163
0.952531344448608,0.0012339403177082163
0.9524328910053322,0.0013662672896997065
0.9523371449266462,0.0014970464427980807
0.9522441169670534,0.0016262649228266435
0.9521538157978908,0.0017539112898783654
0.9520662478958222,0.0018799755699842099
0.9519814184078178,0.0020044492782060495
0.9518993298294339,0.002127325496589207
0.9518199834189848,0.002248598877269721
0.951743378148594,0.0023682657095622428
0.9516695113591953,0.0024863239375886802
0.9515983780314066,0.00260277321491439
0.9515299721674075,0.0027176148937509605
0.9514642855107507,0.0028308520902558987
0.9514013082789344,0.002942489686997869
0.9513410291041535,0.003052534355743139
0.9512834351172581,0.0031609945727827863
0.9512285120414655,0.003267880630718336
0.9511762442959023,0.003373204646686266
0.951126615109018,0.0034769805670219417
0.9510796066418945,0.0035792241683832876
0.9510352001214462,0.0036799530553744434
0.9509933759834811,0.003779186654729048
0.950954114025576,0.0038769462061312683
0.9509173935696977,0.003973254749770769
0.9508831936344876,0.004068137110744759
0.9508514931171075,0.004161619880435892
0.9508222709845456,0.00425373139500928
0.9507955064742557,0.004344501711184895
0.9507711793040168,0.004433962579452723
0.9507492698908808,0.004522147414908195
0.9507297595790896,0.004609091265892605
0.9507126308768358,0.004694830780629866
0.9506978677017562,0.004779404172054335
0.9506854556350494,0.004862851181027182
0.9506753821841186,0.004945213038138263
0.9506676370536634,0.005026532424288994
0.9506622124251427,0.005106853430247614
0.9506591032445619,0.005186221515362552
0.9506583075185404,0.005264683465611978
0.9506598266186447,0.005342287351157688
0.9506636655939769,0.005419082483561043
0.9506698334920318,0.005495119372804634
0.9506783436878498,0.005570449684249617
0.9506892142214992,0.005645126195642374
0.9507024681439419,0.00571920275426613
0.9507181338713303,0.005792734234315471
0.9507362455478003,0.005865776494550155
0.9507568434168098,0.0059383863362649295
0.9507799742010761,0.0060106214615886205
0.9508056914911445,0.006082540432102639
0.9508340561426093,0.00615420262774389
0.9508651366819855,0.006225668205928892
0.9508990097212314,0.006296998060802204
0.9509357603810212,0.00636825378246963
0.9509754827232426,0.006439497616078104
0.9510182801931173,0.00651079242124225
0.9510642660591614,0.006582201634541902
0.9511135638411609,0.006653789226032196
0.9511663078150709,0.006725619643155743
0.9512226434891184,0.006797757778313778
0.9512827280137086,0.006870268918610771
