x_acetonitrile,x_palmitic_acid
0.19001135137061403,0.13798853615685688
0.18700656863266707,0.13543665993519893
0.18407043803971182,0.13290020493552776
0.18120102536946942,0.1303795859176915
0.17839646329321224,0.12787518092059724
0.17565494707391965,0.12538733395902665
0.17297473277590047,0.12291635694143235
0.17035413437623512,0.12046253176115379
0.16779152230063718,0.11802611197140779
0.16528531984097286,0.11560732482353189
0.16283400195948725,0.11320637269973916
0.16043609303420162,0.11082343469877798
0.15809016734231895,0.10845866786845625
0.15579483519698972,0.10611220957387471
0.15354876787499352,0.10378417654440393
0.15135065888322077,0.10147466905060483
0.149199262292168,0.09918376894690281
0.14709335330031625,0.09691154351614431
0.14503176096183792,0.09465804404336674
0.1430133345523464,0.0924233089129845
0.14103697449252742,0.0902073624236588
0.13910160025737367,0.08801021749537309
0.13720617702770563,0.08583187481459727
0.1353496895610581,0.08367232496073637
0.13353116027249157,0.08153154805737825
0.13174963935423492,0.07940951489045614
0.1300042015346596,0.07730618760787739
0.12829395571677352,0.07522151981729701
0.12661803234099847,0.073155457653028
0.12497558607929099,0.07110794011684739
0.12336579784983957,0.06907889945161469
0.12178787294077242,0.06706826163964615
0.12024103878284725,0.06507594688894747
0.11872454546734496,0.06310186999184986
0.11723766265017448,0.06114594078905995
0.11577968251928769,0.05920806440710501
0.11434991657033354,0.05728814168542278
0.11294769614788036,0.05538606946113278
0.11157236961389855,0.05350174093780277
0.11022330517507396,0.05163504587397264
0.10889988849755376,0.04978587090747316
0.10760152037184029,0.04795409985668845
0.10632761990923013,0.046139613866228515
0.10507762142772363,0.04434229170179021
0.10385097515166516,0.04256200993718509
0.10264714455067647,0.04079864320586735
0.10146560928411551,0.03905206431935691
0.10030586237635965,0.03732214449975521
0.09916741040713807,0.03560875353785452
0.09804977309449851,0.03391175995483075
0.09695248289249674,0.03223103115480025
0.0958750846029931,0.03056643356873108
0.0948171350009976,0.028917832790168067
0.0937782024730002,0.027285093703208335
0.09275786666779556,0.02566808060313656
0.09175571815927651,0.02406665731010878
0.09077135812075642,0.022480687276251098
0.08980439801034255,0.020910033686518552
0.08885445926694967,0.019354559553641945
0.08792117301652673,0.017814127807472862
0.087004179788123,0.01628860137901716
0.08610312923940225,0.014777843279436364
0.08521767989125283,0.013281716674276859
0.08434749894999642,0.011800084952844365
0.08349226167235499,0.010332811798500917
0.08265165187650898,0.00887976123017856
0.08182536107921111,0.00744079769686367
0.08101308825465829,0.006015786095827164
0.08021454000936043,0.004604591840165343
0.0794294303255493,0.003207080902484232
0.07865747998160841,0.0018231198592372113
0.9544867938084852,0.00021094334531989229
0.9542805420008457,0.0003706885217614266
0.9540729601290574,0.0005316698807450847
0.9538640364990938,0.0006939022517633279
0.9536537590889278,0.0008574008753946434
0.9534421155189444,0.0010221814193584473
0.953229093203891,0.001188259990321593
0.9530146785113099,0.0013556531806350944
0.9527988584097533,0.0015243780369346162
0.9525816187688037,0.0016944521274096232
0.9523629451886636,0.001865893543127908
0.9521428228050348,0.0020387209227159617
0.9519212362689652,0.002212953476503389
0.951698169724192,0.0023886110111592937
0.9514736067834141,0.002565713955492209
0.9512475305034764,0.002744283387470895
0.9510199233593781,0.0029243410625324814
0.9507907672170691,0.003105909443242952
0.9505600433049753,0.00328901173038139
0.9503277321841622,0.0034736718955258416
0.9500938137171092,0.003659914715217737
0.9498582670349848,0.0038477658067924527
0.9496210705033761,0.00403725166596527
0.9493822016863624,0.004228399706269587
0.9491416373088741,0.004421238300449354
0.9488993532172325,0.00461579682391382
0.9486553243377666,0.0048121057003716146
0.9484095246266254,0.005010196464658619
0.9481619270494672,0.00521010175662252
0.9479125034984008,0.0054118554547011475
0.947661224763887,0.005615492680286358
0.9474080604537178,0.005821049888274441
0.9471529790258448,0.006028564853482321
0.9468959476042467,0.006238076843320407
0.9466369319637961,0.006449626638183987
0.9463758965781709,0.006663256539687409
0.946112804363642,0.006879010561716802
0.9458476167287483,0.007096934436561549
0.9455802934197647,0.00731707574314674
0.9453107926362528,0.007539483895615886
0.9450390706680544,0.007764210381601607
0.9447650819874899,0.007991308768762041
0.9444887790454944,0.00822083486413565
0.9442101122908961,0.008452846764725052
0.9439290302463702,0.008687404909887047
0.9436454790414895,0.008924572350513214
0.9433594018968917,0.009164415066591889
0.943070740325108,0.009407001514785258
0.9427794328025207,0.009652403311321599
0.9424854148833333,0.009900695281291899
0.9421886200488209,0.010151955156049238
0.9418889774253668,0.010406264762273423
0.9415864143348815,0.010663708893552667
0.9412808531462216,0.010924376983839275
0.9409722143345084,0.011188361681286103
0.9406604130330731,0.011455760773537528
0.9403453618564095,0.011726675759544315
0.940026967640151,0.012001213855886978
0.9397051344574627,0.012279486338686307
0.9393797602370868,0.012561610817697568
0.9390507390104808,0.012847709786399346
0.9387179590202033,0.013137912183543928
0.9383813031037629,0.013432353203448386
0.9380406482277741,0.013731174789057863
0.9376958649027474,0.014034526095384359
0.9373468177076265,0.014342563731259188
0.9369933635804392,0.014655452521136002
0.9366353522238436,0.01497336583123839
0.9362726251818044,0.015296486225015535
0.9359050163030014,0.015625005820055462
0.9355323492268436,0.015959127412240096
